qid,crop,gross_residue_yield (bdt/acre),required_residue_per_acre (bdt/acre),acres,quant_38 (bdt),quant_70 (bdt)
S20089,wheat,2.08861604772712,0.41153604772712,128660.810151293,102114.752462314,188106.122956894
S20091,wheat,1.58263130524409,1.00627230524409,4741.43484626647,2732.7686465593,2732.7686465593
S20093,wheat,1.72362270098551,0.11175270098551,98137.8233284529,64277.9804434062,118406.806079959
S20095,wheat,1.53083187395827,0.53942587395827,166394.729136164,96794.4949077113,164964.732833968
S20097,wheat,1.63812090070233,0.49613090070233,66997.4621766715,41704.9783725355,76510.4318311372
S20099,wheat,1.39973524490115,0.90097924490115,41586.3347974622,20741.433998243,20741.433998243
S20101,wheat,1.85452663094774,0.15748663094774,97528.6806572312,68730.4235128124,126608.674892023
S20103,wheat,1.51890913474406,1.13467813474406,3778.3308931186,1451.75185739385,1451.75185739385
S20105,wheat,1.82136198276996,0.54929198276996,101496.339677892,70247.3983022548,129110.448814056
S20107,wheat,1.34084270993282,0.89248970993282,12619.131283553,5657.82536837482,5657.82536837482
S20109,wheat,1.80440356687987,0.16230356687987,118881.600780869,81513.9461044475,150157.269139772
S20111,wheat,1.47432827081242,0.85121327081242,18150.8052708638,10168.8932325613,11310.0390263543
S20113,wheat,2.02047593549698,0.37345593549698,202498.779892631,155474.686461413,286400.738218392
S20115,wheat,1.789499659822,0.750899659822,121844.997559785,82855.8010400143,126548.214465593
S20117,wheat,1.84747751585969,0.49268751585969,74331.86920449,52184.0536855049,96128.5199469828
S20119,wheat,1.63551550067616,0.44508550067616,78060.8101512933,48514.4726991561,89368.7654984454
S20121,wheat,1.44438571923815,0.87542371923815,8025.86627623231,4405.12972088391,4566.41292825769
S20123,wheat,2.10166879502672,0.49944879502672,184743.094192289,147542.142541034,271788.157312431
S20125,wheat,1.4198025105927,0.7019685105927,29074.215064259,15686.2645458639,20870.4600964373
S20127,wheat,1.55474882620402,0.65886182620402,31757.7354807223,18762.6147453893,28451.3423666179
S20129,wheat,1.53317865151943,0.11530865151943,69294.0946803319,40371.2861232952,74368.1586481754
S20131,wheat,1.90116776398468,0.71933776398467,26892.8257686676,19428.553904862,31782.7482781845
S20133,wheat,1.39292451994456,0.77939651994456,28325.1342118106,14992.8141102536,17378.2629427038
S20135,wheat,1.73019573316105,0.08008573316105,121844.997559785,80109.9640562844,147570.986419471
S20137,wheat,1.75100593942959,0.25777593942959,95199.121522694,63343.8063415922,116685.959050301
S20139,wheat,1.40173722182154,1.08281622182154,14767.5939482674,4709.6958295754,4709.6958295754
S20141,wheat,1.92245914792515,0.33694914792515,117572.767203514,85890.9599057623,158220.189300088
S20143,wheat,1.88898281910152,0.53226281910152,115399.609565642,82835.394324198,152591.515860365
S20145,wheat,1.78015696651052,0.52120696651052,134167.789165447,90759.0953343899,167187.807194929
S20147,wheat,1.9334523795568,0.3518123795568,98261.2981942411,72193.7455085585,132988.478568397
S20149,wheat,1.69956776780929,0.71270476780929,9161.83504148365,5917.0406215867,9041.47601454368
S20151,wheat,1.73645943196162,0.53234943196162,151627.135187897,100051.86023457,182575.749751098
S20153,wheat,1.91026901439661,0.19579901439661,144786.627623231,105100.935210103,193606.985913347
S20155,wheat,1.56274804590965,0.47743804590965,221785.553928746,131706.077584992,240706.079534407
S20157,wheat,1.94023985180187,0.44162985180187,93840.8979990239,69188.0630101007,127451.695018607
S20159,wheat,1.86840970290511,0.23823970290511,150985.065885798,107198.745596021,197471.373466354
S20161,wheat,1.8703800998602,0.7393000998602,23065.1049292338,16393.395039114,26088.4788833577
S20163,wheat,1.69276797227166,0.23097797227166,102681.698389458,66050.1903414106,121671.403260493
S20165,wheat,1.70722796249752,0.18625796249752,105225.280624695,68264.5457487686,125750.47901089
S20167,wheat,1.67650447997352,0.26893447997352,84901.317715959,54088.2270124549,99636.2076545221
S20169,wheat,1.87268750551514,0.44024750551514,134760.46852123,95898.4133420878,176654.971945951
S20171,wheat,2.19272092883602,0.21758092883602,137106.490971205,114241.783448095,210445.39056228
S20173,wheat,1.60228392950172,0.55860392950172,168963.006344558,102876.14970355,176343.310461689
S20175,wheat,1.80723905223662,0.19884905223662,58650.56124939,40278.3221956875,74196.9093078454
S20177,wheat,1.54482898152858,0.79958598152858,6124.35334309419,3595.20984426268,4564.13145846755
S20179,wheat,1.90892010264292,0.21269010264292,91692.4353343094,66512.7425665806,122523.473148964
S20181,wheat,1.86976120878389,0.17027120878389,159875.256222548,113592.849885136,209249.986630514
S20183,wheat,2.02655444244668,0.38375444244668,133303.465104929,102655.757172733,189102.710581351
S20185,wheat,1.60804045512648,0.46222045512648,140218.057589068,85680.997474141,157833.416399733
S20187,wheat,1.86252898149905,0.13781898149905,113102.977061981,80049.8776152697,147460.300870234
S20189,wheat,2.06379231553452,0.28345231553452,86037.2864812104,67473.9744619584,124294.163482555
S20191,wheat,1.51868739410733,0.57081139410733,305921.327476818,176547.568178497,289975.484203416
S20193,wheat,1.78217652582947,0.14769652582947,173655.05124451,117603.903249478,216638.769143775
S20195,wheat,1.66104007441531,0.098600074415306,79147.3889702294,49957.4542486571,92026.8894054209
S20197,wheat,1.55627979265613,0.81638379265613,7359.10200097609,4352.07225976146,5444.9701341142
S20199,wheat,1.76743659530893,0.14744659530893,95125.0366032211,63888.4389126012,117689.229575844
S20201,wheat,2.02361797530051,0.67807797530051,85197.6573938507,65514.8541631623,114636.855929722
S20203,wheat,2.00672756762758,0.16894756762758,130661.102977062,99636.4701970648,183540.866152488
S20205,wheat,1.62670710853624,0.71412010853624,26308.3780706035,16262.4897361737,24008.6838183179
S20207,wheat,1.2822624362283,0.7244774362283,12940.1659346022,6305.22170467057,7217.83045583211
S20209,wheat,1.41107890421763,1.06868790421763,493.899463152757,169.106731088336,169.106731088336
S21001,wheat,2.99612644046209,2.82048544046209,592.679355783309,104.098794729136,104.098794729136
S21003,wheat,2.76900072642706,2.75655482642706,658.53261753701,8.19603110460387,8.19603110460387
S21007,wheat,2.54210970149582,2.41879570149582,11186.82284041,1379.49187174231,1379.49187174231
S21009,wheat,3.34565245914613,3.11767545914613,2403.64405401009,547.975560501058,547.975560501058
S21011,wheat,2.12628328032793,1.74900628032793,395.119570522206,149.069526207906,149.069526207906
S21015,wheat,2.17460790033539,2.03669790033539,98.7798926305515,13.6227349926794,13.6227349926794
S21017,wheat,2.81121080267847,2.57841580267847,1210.05368472426,281.694447535383,281.694447535383
S21021,wheat,2.65785410040992,2.44548010040992,493.899463152757,104.891404587604,104.891404587604
S21023,wheat,2.31958176035775,2.24040966035775,197.559785261103,15.6412230746706,15.6412230746706
S21027,wheat,2.52429022011154,2.44527232011154,2370.71742313324,187.3291122694,187.3291122694
S21029,wheat,2.66751902441141,2.34759302441141,987.798926305515,316.022559297218,316.022559297218
S21031,wheat,2.83182273243675,2.83182273243675,740.849194729136,0,0
S21033,wheat,3.61217169319276,3.21482169319276,9556.95461200586,3797.45591508053,3797.45591508053
S21035,wheat,2.49397835949903,2.33894135949903,13384.6754514397,2075.11992796486,2075.11992796486
S21039,wheat,2.7004212949868,2.5810092949868,6321.9131283553,754.912290483163,754.912290483163
S21045,wheat,2.88739604544532,2.57467304544532,592.679355783309,185.344466178624,185.344466178624
S21047,wheat,3.3693872252206,2.8272772252206,47068.6188384578,25516.3689585163,25516.3689585163
S21049,wheat,2.65785410040992,2.32880110040992,1185.35871156662,390.04584011713,390.04584011713
S21053,wheat,3.14110030048445,2.99649830048445,296.339677891654,42.851310102489,42.851310102489
S21055,wheat,3.02183102557244,2.94091702557244,2321.32747681796,187.827891459248,187.827891459248
S21059,wheat,3.2607037350029,2.5812917350029,12347.4865788189,8389.03055148853,8389.03055148853
S21061,wheat,2.37998753536706,2.37998753536706,493.899463152757,0,0
S21067,wheat,2.53100197289035,2.13763197289035,790.239141044412,310.85637091264,310.85637091264
S21069,wheat,2.4557693258333,2.2538623258333,543.289409468033,109.693934797462,109.693934797462
S21075,wheat,2.7383107975951,2.5206297975951,14150.2196193265,3080.23395695461,3080.23395695461
S21077,wheat,2.22293252034284,1.87346652034284,395.119570522206,138.080855832113,138.080855832113
S21079,wheat,2.44844741371096,2.31272741371096,296.339677891654,40.2192210834553,40.2192210834553
S21083,wheat,2.69393105638792,2.61827235638792,16125.8174719375,1220.05838636408,1220.05838636408
S21085,wheat,2.12847985396464,2.10332295396464,1086.57881893607,27.3349546900927,27.3349546900927
S21087,wheat,2.61919440440396,2.38831240440396,493.899463152757,114.032495851635,114.032495851635
S21091,wheat,3.46863383609052,2.75142483609052,1778.03806734993,1275.22490424597,1275.22490424597
S21093,wheat,3.13069192079054,2.87446892079054,3210.34651049292,822.564613958028,822.564613958028
S21097,wheat,2.62885932840545,2.29974232840545,246.949731576379,81.275354807223,81.275354807223
S21099,wheat,3.72099574057389,3.49367574057389,296.339677891654,67.3639355783309,67.3639355783309
S21101,wheat,3.01595192559335,2.42840492559335,6741.72767203514,3961.08186852123,3961.08186852123
S21103,wheat,2.28596463339604,2.19568653339604,378.656255083781,34.1843672620791,34.1843672620791
S21105,wheat,2.60101901899227,2.49098601899227,16125.8174719375,1774.3720738897,1774.3720738897
S21107,wheat,3.01510207659067,2.82118807659067,4716.73987310883,914.641895754026,914.641895754026
S21113,wheat,2.3821195038968,2.1601535038968,559.752724906458,124.246073336587,124.246073336587
S21123,wheat,3.02278829977655,2.77496729977655,1909.74459085733,473.274814250854,473.274814250854
S21137,wheat,2.44844741371096,2.31010841371096,518.594436310395,71.7418357247438,71.7418357247438
S21139,wheat,2.80282796043228,2.71653526043228,889.019033674964,76.7158527672035,76.7158527672035
S21141,wheat,3.43862835307936,2.93009035307936,32745.5344070278,16652.3485762811,16652.3485762811
S21143,wheat,3.38272340052172,3.10011140052172,987.798926305515,279.163830161054,279.163830161054
S21145,wheat,2.59647830565593,2.47123730565593,4510.94843012852,564.955692337726,564.955692337726
S21149,wheat,2.94258784829594,2.52620884829594,9384.08979990239,3907.33792679356,3907.33792679356
S21155,wheat,2.84639333756021,2.69280933756021,2173.15763787213,333.762242654954,333.762242654954
S21157,wheat,2.37515507336632,2.22642107336632,4609.72832275907,685.623332357248,685.623332357248
S21161,wheat,2.55754390433384,2.36264190433384,543.289409468033,105.888192484139,105.888192484139
S21163,wheat,3.3359884061724,3.1371834061724,3753.63591996096,746.241589067838,746.241589067838
S21167,wheat,2.51288024038756,2.31557724038756,493.899463152757,97.4478457784285,97.4478457784285
S21169,wheat,2.89947720044718,2.61348920044718,296.339677891654,84.7495918008785,84.7495918008785
S21177,wheat,2.48810622633311,2.29223022633311,1950.90287945339,382.135052415813,382.135052415813
S21179,wheat,2.49667557739105,2.29839857739105,4124.06051732552,817.706347193753,817.706347193753
S21181,wheat,2.39206869036893,2.19144869036893,355.607613469985,71.3419994143485,71.3419994143485
S21183,wheat,2.84041377599363,2.29433777599363,1333.52855051245,728.207936749634,728.207936749634
S21185,wheat,3.19442401911336,2.80834901911336,716.154221571498,276.489241093216,276.489241093216
S21199,wheat,2.71253722304993,2.61871892304993,938.408979990239,88.0399352074182,88.0399352074182
S21207,wheat,3.04445106046954,2.84164106046954,395.119570522206,80.1342000976086,80.1342000976086
S21209,wheat,2.89947720044718,2.49543420044718,197.559785261103,79.8226483162518,79.8226483162518
S21211,wheat,2.78724665771959,2.55588365771959,2642.36212786725,611.344828989751,611.344828989751
S21213,wheat,3.15451173996966,2.61414673996966,21978.5261102977,11876.426261591,11876.426261591
S21215,wheat,2.51641618819298,2.37418918819298,674.995932975435,96.0026465592972,96.0026465592972
S21217,wheat,3.01223464713124,2.74252364713124,1185.35871156662,319.704283455344,319.704283455344
S21219,wheat,3.36873227244336,2.99695227244336,25929.7218155198,9640.15197657394,9640.15197657394
S21221,wheat,3.37587073801605,3.09348973801605,13409.3704245974,3786.55142986823,3786.55142986823
S21223,wheat,2.30802587296466,2.16500487296466,567.984382625671,81.2336943875061,81.2336943875061
S21225,wheat,2.98815053230552,2.35110553230552,12717.9111761835,8101.88172523182,8101.88172523182
S21227,wheat,3.43559806591948,3.04559006591948,11409.0775988287,4449.63153616398,4449.63153616398
S21229,wheat,3.33062341957618,3.13140241957618,1053.65218805922,209.909642557345,209.909642557345
S21231,wheat,3.41828302656494,3.27189402656494,1308.83357735481,191.598838555393,191.598838555393
S21233,wheat,3.23774954049936,2.68184454049936,1876.81795998048,1043.33248804295,1043.33248804295
S21239,wheat,3.28607416050681,2.93151016050681,296.339677891654,105.071381551977,105.071381551977
S22001,wheat,2.27294288290869,2.27294288290869,4247.53538311371,0,0
S22009,wheat,2.7420639429718,2.7420639429718,10437.7419879616,0,0
S22011,wheat,1.87982771828992,1.87982771828992,1778.03806734993,0,0
S22015,wheat,2.37649742392208,0.64665742392208,3111.56661786237,2809.95941965051,5176.24103619831
S22021,wheat,2.13111574232868,1.27425474232868,1679.25817471938,1359.90354199986,1438.89083884822
S22025,wheat,2.56607693274003,0.76362693274003,8034.09793395152,7834.12308580117,14431.2793685811
S22029,wheat,2.64092310045047,1.00384310045047,9153.60338376444,9186.10579884714,14985.1810274931
S22035,wheat,2.98455781930879,0.53478781930879,5432.89409468033,6161.6188896668,11350.3505862283
S22039,wheat,2.65926736759882,2.65926736759882,3490.22287294615,0,0
S22041,wheat,2.77924477370427,1.22336477370427,24727.8997885147,26115.4567757268,38473.6447229543
S22043,wheat,2.13111574232868,1.56049074232868,3358.51634943875,1916.45339189849,1916.45339189849
S22047,wheat,2.55658559524724,2.55658559524724,3358.51634943875,0,0
S22053,wheat,1.77891935922351,1.77891935922351,3885.34244346836,0,0
S22055,wheat,2.54714678912012,2.54714678912012,1810.96469822678,0,0
S22065,wheat,2.63227047805303,0.29993047805303,3358.51634943875,3359.3989059407,6188.36640568024
S22067,wheat,2.92044555509729,0.60380555509729,21073.0437611843,23386.2172541942,43079.873889305
S22069,wheat,2.40118027902682,1.01184027902682,4313.38864486742,3935.74502493687,5992.7633798601
S22073,wheat,2.67110439944422,1.20558439944422,4593.26500732064,4662.2543401696,6731.52173352855
S22077,wheat,2.62779119902456,2.62779119902456,33815.6499105255,0,0
S22079,wheat,2.60521944672613,2.60521944672613,3654.8560273304,0,0
S22081,wheat,2.41623100037265,1.10554100037265,3852.41581259151,3537.16407482957,5049.32288140556
S22083,wheat,2.80877615263025,0.83249615263025,22390.1089962583,23897.7455973234,44022.1629424378
S22097,wheat,2.70331685628833,2.70331685628833,19459.6388482186,0,0
S22099,wheat,2.34374407036147,2.34374407036147,3259.7364568082,0,0
S22107,wheat,3.12093438639137,0.38285438639137,9515.7963234098,11285.306864658,20788.7231717384
S22121,wheat,2.64199758446997,2.64199758446997,1580.47828208882,0,0
S22123,wheat,2.73309801194716,1.58243801194716,15409.663250366,16004.1255978533,17731.2831156662
S23001,wheat,0,0,4247.53538311371,0,0
S24003,wheat,2.20360267233986,2.20360267233986,790.239141044412,0,0
S24005,wheat,3.04328661179466,3.04328661179466,4099.36554416789,0,0
S24009,wheat,2.89947720044718,2.89947720044718,1481.69838945827,0,0
S24011,wheat,2.99681679217648,2.99681679217648,22299.560761347,0,0
S24013,wheat,3.33923124251501,3.33923124251501,8890.19033674963,0,0
S24015,wheat,3.45076446549221,3.45076446549221,6173.74328940947,0,0
S24017,wheat,2.23742990634508,2.23742990634508,1185.35871156662,0,0
S24019,wheat,3.10029389435291,3.10029389435291,12619.131283553,0,0
S24021,wheat,3.23195058609846,3.23195058609846,17286.4812103465,0,0
S24025,wheat,3.16090861007166,3.16090861007166,2494.19228892143,0,0
S24027,wheat,3.22795400941676,3.22795400941676,1827.4280136652,0,0
S24029,wheat,3.59592025349577,3.59592025349577,15113.3235724744,0,0
S24031,wheat,3.28257581378234,3.28257581378234,4025.28062469497,0,0
S24033,wheat,2.65785410040992,2.65785410040992,395.119570522206,0,0
S24035,wheat,3.2925420248184,3.2925420248184,27510.2000976086,0,0
S24037,wheat,2.84632011843898,2.84632011843898,4642.65495363592,0,0
S24039,wheat,3.59673682912797,3.59673682912797,3877.11078574915,0,0
S24041,wheat,3.1238192382145,3.1238192382145,10717.6183504148,0,0
S24043,wheat,3.26295670715189,3.26295670715189,5482.28404099561,0,0
S24045,wheat,2.99368529986377,2.99368529986377,2395.41239629087,0,0
S24047,wheat,2.96781686829354,2.96781686829354,6618.25280624695,0,0
S26001,wheat,2.84016971225622,2.84016971225622,1448.77175858142,0,0
S26005,wheat,2.97659992249396,0.11345992249396,8495.07076622743,9608.84225404665,17700.4988890333
S26007,wheat,2.43357829986251,2.43357829986251,3852.41581259151,0,0
S26011,wheat,3.60346462096452,3.60346462096452,8458.02830649097,0,0
S26015,wheat,2.91649719239949,0.28473719239949,7853.00146412884,8703.23755437554,16032.2797054286
S26017,wheat,3.69594122771396,0.10862122771395,16385.1146900927,23012.1999434954,42390.8946327547
S26021,wheat,2.87211693764885,0.18413693764885,5037.77452415813,5498.24946477836,10128.3542772233
S26023,wheat,2.71539967264494,0.036199672644942,6988.67740361152,7211.27988691537,13283.9366337915
S26025,wheat,2.79959456128336,0.16691456128336,10149.6339677892,10797.646820991,19890.4020386676
S26027,wheat,2.39206869036893,0.11362869036893,3852.41581259151,3501.79243408128,6450.67027330762
S26033,wheat,1.59471246024595,1.59471246024595,543.289409468033,0,0
S26035,wheat,3.04445106046954,3.04445106046954,938.408979990239,0,0
S26037,wheat,3.36539178575111,0.093251785751108,23410.8345534407,29938.9195154165,55150.6412126093
S26045,wheat,3.06613270664622,0.06261270664622,18521.2298682284,21579.6484931894,39751.9840664016
S26049,wheat,2.76599136378577,0.011641363785769,9556.95461200586,10045.0924899423,18504.1177446305
S26051,wheat,3.08460813906729,3.08460813906729,1753.34309419229,0,0
S26055,wheat,2.25542666138234,2.25542666138234,1432.308443143,0,0
S26057,wheat,3.47358882136347,0.10929882136347,22077.3060029283,29141.243668285,53681.2383363145
S26059,wheat,2.9944835636625,0.3270535636625,14891.0688140556,16944.6031074416,31213.7425663398
S26063,wheat,4.11534409941323,0.13183409941323,55193.2650073206,86312.9254405865,158997.494232659
S26065,wheat,3.28475152404466,0.081191524044655,18496.5348950708,23087.478050729,42529.5648302902
S26067,wheat,3.12911352950604,0.084793529506038,12643.8262567106,15034.3077657468,27694.7774632178
S26069,wheat,3.2592918409846,3.2592918409846,2049.68277208394,0,0
S26073,wheat,3.3732367491632,0.065646749163203,18743.4846266471,24025.960236993,44258.3478049872
S26075,wheat,2.72704616996604,0.039416169966044,9235.91996095656,9570.97645914302,17630.7461089477
S26077,wheat,2.75755542168845,0.14516542168845,4692.0448999512,4916.65806401311,9057.00169686625
S26079,wheat,3.38272340052171,3.38272340052171,691.45924841386,0,0
S26081,wheat,2.97361376608111,0.14416376608111,6149.04831625183,6948.25999417163,12799.426305053
S26087,wheat,3.16664331391696,0.06679331391696,10371.8887262079,12480.747393264,22990.8504612759
S26091,wheat,3.67781588453321,0.39297588453321,36301.6105417277,50734.0431561116,93457.447919153
S26093,wheat,2.95393951334947,2.95393951334947,7680.13665202538,0,0
S26099,wheat,2.92561771126993,0.021347711269929,4222.84040995608,4694.67834418887,8648.0916866637
S26105,wheat,2.75858711112968,0.019167111129679,3506.68618838458,3675.92974238058,6771.44952543791
S26107,wheat,2.34044920990642,2.34044920990642,1629.8682284041,0,0
S26111,wheat,3.52292701908411,3.52292701908411,5753.92874572962,0,0
S26113,wheat,3.02112193356939,0.10059193356939,716.154221571498,822.163906111028,1514.51245862558
S26115,wheat,3.53845703921761,0.16421703921761,25287.6525134212,34002.1233757335,62635.4904289828
S26117,wheat,2.88694859526007,2.88694859526007,13335.2855051245,0,0
S26119,wheat,2.84352237728066,0,938.408979990239,1013.98703478448,1867.87085355035
S26121,wheat,2.57178689397329,0,2255.47421506426,2204.22762987884,4060.41931819786
S26123,wheat,2.42572333644555,0,1382.91849682772,1274.73951465974,2348.20436911004
S26125,wheat,2.96250931350038,0.089389313500383,1135.96876525134,1278.820857823,2355.72263283184
S26127,wheat,2.48796754808558,2.48796754808558,1987.94533918985,0,0
S26129,wheat,3.74252216221357,3.74252216221357,1358.22352367008,0,0
S26131,wheat,2.63369179040619,2.63369179040619,691.45924841386,0,0
S26133,wheat,2.80282796043228,2.80282796043228,493.899463152757,0,0
S26137,wheat,2.45074858609226,0.002548586092262,691.45924841386,643.945254648461,1186.21494277348
S26139,wheat,2.86564996644197,2.86564996644197,5926.79355783309,0,0
S26141,wheat,2.43920221058746,2.43920221058746,3506.68618838458,0,0
S26145,wheat,3.65950318917575,0.13408318917575,28275.7442654954,39320.5670000414,72432.6234211288
S26147,wheat,3.31765743592301,0.069117435923013,13508.1503172279,17029.8578312965,31370.7907418619
S26149,wheat,2.79808725403914,0,3901.80575890678,4148.68532545876,7642.31507321351
S26151,wheat,3.7158582042513,3.7158582042513,56329.233772572,0,0
S26155,wheat,3.0484640315366,0.037414031536595,28251.0492923377,32726.4768959264,60285.6153346013
S26157,wheat,3.58055789440293,0.088157894402928,33412.298682284,45461.1745304602,83744.2688719004
S26159,wheat,2.37507956614756,0.023119566147556,1580.47828208882,1426.42943556108,2627.63317077041
S26161,wheat,3.04370119567632,0.15565119567632,14323.08443143,16566.1718996922,30516.6324468014
S26163,wheat,2.17460790033539,2.17460790033539,493.899463152757,0,0
S26165,wheat,2.41623100037265,2.41623100037265,296.339677891654,0,0
S27005,wheat,1.96743488985058,0.09498488985058,46130.2098584676,34488.1100536377,63530.7290461748
S27007,wheat,1.96789346182493,1.12012146182493,7062.76232308443,5281.5302432481,5987.61214016594
S27009,wheat,1.71612674146182,0.22920674146182,2914.00683260127,1900.3059190872,3500.56353516064
S27011,wheat,2.00001093376564,0.082790933765642,26012.0383927119,19769.2572540831,36417.0528364688
S27015,wheat,1.77788425277982,1.77788425277982,2304.86416137953,0,0
S27019,wheat,1.99581281855836,0,2000.29282576867,1517.03982376499,2794.54704377761
S27021,wheat,1.58010269140649,0.13242269140649,790.239141044412,474.49041757523,874.061295533319
S27023,wheat,2.05803498695536,2.05803498695536,4445.09516837482,0,0
S27025,wheat,1.49158153222405,1.49158153222405,839.629087359688,0,0
S27027,wheat,1.8697949290484,0.007884929048398,110205.433544819,78303.3931023592,144243.092556977
S27029,wheat,1.65451738964869,0.38104738964869,5482.28404099561,3446.80302671187,6349.3739965745
S27033,wheat,1.79573807612224,1.79573807612224,1349.99186595087,0,0
S27041,wheat,1.81838413387594,0.11067413387594,17220.6279485928,11899.2123220987,21919.6016459712
S27051,wheat,2.05328503393838,0.11243503393838,26571.7911176184,20732.5951901622,38191.6227187198
S27057,wheat,1.42961672079635,0.008216720796347,1679.25817471938,912.264314742853,1680.48689557894
S27059,wheat,1.31515022635723,0,2041.45111436473,1020.22966015852,1879.3704266078
S27065,wheat,1.4348419281092,0.038671928109199,3556.07613469985,1938.91471229402,3571.68499633109
S27067,wheat,1.81597676893587,1.81597676893587,5860.94029607939,0,0
S27069,wheat,2.00984168403903,0.024421684039027,149256.417764763,113993.072612906,209987.239023775
S27071,wheat,1.40403410579262,1.40403410579262,1234.74865788189,0,0
S27073,wheat,1.89493859417324,0.11837859417323,13170.6523507402,9483.8794309453,17470.3042148992
S27077,wheat,1.62365457488329,0.28906457488329,10470.6686188385,6460.28462192432,11900.5243035448
S27079,wheat,2.30614273770909,0,2403.64405401009,2106.39558609334,3880.2023954351
S27081,wheat,1.99421847810408,1.99421847810408,13302.3588742476,0,0
S27083,wheat,1.93647331411512,1.93647331411512,4494.48511469009,0,0
S27085,wheat,2.06312033511563,0,4148.75549048316,3252.5650907786,5991.5672724869
S27087,wheat,1.84845634366033,0.027526343660325,28596.7789165447,20086.7610106847,37001.9281775772
S27089,wheat,1.93044444416374,0.13020444416374,207931.673987311,152532.207029498,280980.381370129
S27093,wheat,1.54009253255379,1.54009253255379,6223.13323572474,0,0
S27095,wheat,1.37945473059297,0.011774730592966,1037.18887262079,543.686936804951,1001.52856779859
S27097,wheat,1.50862185536667,0.056391855366672,2634.13047014804,1510.08458291799,2781.73475800683
S27101,wheat,1.61772418405902,1.61772418405902,592.679355783309,0,0
S27103,wheat,2.13501970803139,2.13501970803139,1185.35871156662,0,0
S27107,wheat,1.99636971981871,0.052189719818706,125104.734016593,94907.0150627462,174828.71195769
S27111,wheat,1.74822565469822,0.10537565469822,59630.1285179762,39613.8297778697,72972.8443276548
S27113,wheat,1.87116816096818,0.10406816096818,73047.7306002928,51940.1433374946,95679.2114111743
S27115,wheat,1.2129796256055,1.2129796256055,1975.59785261103,0,0
S27117,wheat,2.0902229907581,0,2667.05710102489,2118.40274668621,3902.3208491588
S27119,wheat,2.16474685192312,0.21017685192312,291054.95363592,239422.911955595,441042.20623399
S27121,wheat,1.91301444322188,0.16883444322188,14644.1190824793,10645.4762989567,19610.0879191308
S27125,wheat,1.81443501192054,0.97279801192054,50970.4245973646,35143.3587255273,42898.5952468521
S27127,wheat,1.92990252734602,1.92990252734602,2321.32747681796,0,0
S27129,wheat,2.0372934021173,2.0372934021173,6914.5924841386,0,0
S27131,wheat,2.0177000533123,2.0177000533123,938.408979990239,0,0
S27135,wheat,1.70826854076536,0.042628540765364,102484.138604197,66526.7633638951,122549.300933491
S27139,wheat,1.87355033409627,1.87355033409627,987.798926305515,0,0
S27141,wheat,1.18507701855487,1.18507701855487,1185.35871156662,0,0
S27143,wheat,2.18635714842561,0,3605.46608101513,2995.47788506073,5517.98557774345
S27145,wheat,1.54056886978233,0.07973886978233,13137.7257198633,7691.03708022885,14167.6998846321
S27147,wheat,2.0387266018374,2.0387266018374,1037.18887262079,0,0
S27149,wheat,2.14473156993303,0.11823156993303,16166.9757605336,13176.0528555042,24271.676312771
S27151,wheat,2.06080314429646,0.13168314429646,14784.0572637059,11577.4720439115,21326.9221861528
S27153,wheat,1.53905178433961,0.055201784339615,9581.64958516349,5603.72885856586,10322.658423674
S27155,wheat,1.79465742965966,0.019867429659664,25386.4324060517,17312.780821428,31891.9646710515
S27159,wheat,1.65534567671156,0.040845676711559,2370.71742313324,1491.25559809358,2747.04978596186
S27167,wheat,1.60911164258285,0.009431642582852,114057.84935741,69742.0890650085,128472.269330279
S27171,wheat,1.39752780059271,1.39752780059271,6717.0326988775,0,0
S27173,wheat,2.13587163423772,0,12989.5558809175,10542.7291000111,19420.8167631783
S28011,wheat,2.91412451963799,2.91412451963799,31041.5812591508,0,0
S28013,wheat,3.14110030048445,3.14110030048445,1481.69838945827,0,0
S28015,wheat,3.27515405157006,3.27515405157006,3803.02586627623,0,0
S28017,wheat,2.03446650231377,2.03446650231377,1876.81795998048,0,0
S28027,wheat,2.95079053824255,2.95079053824255,28349.8291849683,0,0
S28031,wheat,2.17460790033539,2.17460790033539,987.798926305515,0,0
S28033,wheat,2.56500083333153,2.56500083333153,8865.495363592,0,0
S28033,wheat,2.56500083333153,2.56500083333153,8865.495363592,0,0
S28051,wheat,2.84148765643824,2.84148765643824,2469.49731576379,0,0
S28053,wheat,2.94777372474533,2.94777372474533,8495.07076622743,0,0
S28055,wheat,2.92254415239741,2.92254415239741,3704.24597364568,0,0
S28081,wheat,2.11017507365878,2.11017507365878,2370.71742313324,0,0
S28083,wheat,2.97665362021057,2.97665362021057,8346.9009272816,0,0
S28087,wheat,2.72776371735403,2.72776371735403,1111.2737920937,0,0
S28089,wheat,2.51736396801712,2.51736396801712,3193.8831950545,0,0
S28093,wheat,1.99012155689517,1.99012155689517,4198.14543679844,0,0
S28095,wheat,2.74502980105703,2.74502980105703,3325.5897185619,0,0
S28103,wheat,2.4958771333479,2.4958771333479,1333.52855051245,0,0
S28107,wheat,2.9240625859179,2.9240625859179,16924.2882707012,0,0
S28115,wheat,1.63321874475983,1.63321874475983,1555.78330893119,0,0
S28117,wheat,2.38661268488421,2.38661268488421,1531.08833577355,0,0
S28119,wheat,2.64951277353731,2.64951277353731,13434.065397755,0,0
