"CODE","FIPS","cgy","cga","Sby","Sba","GSY","Gsa","Wwy","Wwa","SWY","SWA","Bry","Bra","oty","ota","ctuy","ctua","cany","cana","suny","suna","ricey","ricea"
"KS69","20069",223.78,78249.12,59.21,12397.97,71.23,63121.62,43.83,128413.86,0,0,0,0,0,0,732.91,2591.53,0,0,1834,2450,0,0
"KS71","20071",109.19,50702.06,41.34,490.04,59.29,22329.73,40.15,156294.49,0,0,0,0,0,0,0,0,0,0,1406,3200,0,0
"KS73","20073",121.54,8889.55,32.78,21267.67,52.36,2043.24,31.01,5498.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS75","20075",136.85,12684.3,0,0,56.12,26464.86,33.07,125005.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS77","20077",97.21,2002.78,25.66,7938.62,43.82,10702.7,31.63,192275.06,0,0,0,0,0,0,584.99,1377.78,0,0,0,0,0,0
"KS79","20079",151.44,40134.74,43.17,57555.02,75.79,39794.59,42.02,112534.99,0,0,0,0,0,0,0,0,0,0,1688,1200,0,0
"KS81","20081",225.48,90265.82,60.53,9604.75,67.84,31686.49,42.94,97026.55,0,0,0,0,0,0,784.17,5347.09,0,0,1565.67,4333.33,0,0
"KS83","20083",184.41,12332.93,46.2,1666.13,64.63,23059.46,39.95,97495.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS85","20085",142.56,27968.7,47.09,36703.88,78.74,2772.97,36.05,8988.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS87","20087",152.11,38421.83,45.5,41898.29,83.03,2043.24,36.94,6371.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS89","20089",136.37,13176.21,48.11,48195.28,101.63,51640.54,47.15,128660.81,0,0,0,0,73.41,603.62,0,0,0,0,1385,4800,0,0
"KS91","20091",123.75,11753.18,32.4,26413.07,76.2,535.14,35.73,4741.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS93","20093",205.89,45088.99,0,0,68.03,31816.22,38.91,98137.82,0,0,0,0,0,0,0,0,0,0,1374,5500,0,0
"KS95","20095",174.89,8749,38.68,13966.1,56.83,15421.62,34.56,166394.73,0,0,0,0,46.42,301.81,0,0,0,0,0,0,0,0
"KS97","20097",193.94,28302.5,60.82,9065.71,69.21,17481.08,36.98,66997.46,0,0,0,0,0,0,0,0,0,0,1198,600,0,0
"KS99","20099",101.07,31552.63,25.36,54075.74,65.54,4994.59,31.6,41586.33,0,0,0,0,56.92,553.32,0,0,0,0,0,0,0,0
"KS101","20101",141.72,9065.23,42.41,2352.18,72.24,44270.27,41.87,97528.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS103","20103",120.61,17866.94,38.52,29647.33,84.39,681.08,34.29,3778.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS105","20105",103.17,1089.23,32.58,11172.88,84.78,34418.92,41.12,101496.34,0,0,0,0,75.57,301.81,0,0,0,0,1260,1633.33,0,0
"KS107","20107",109.83,11032.88,32.98,47697.08,62.72,1881.08,30.27,12619.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS109","20109",103.82,48312.77,25.7,3234.25,66.89,26756.76,40.74,118881.6,0,0,0,0,0,0,0,0,0,0,1054.5,6300,0,0
"KS111","20111",120.83,22452.26,32.73,68531.88,69.68,2918.92,33.28,18150.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS113","20113",173.63,24955.74,41.05,50032.93,75.56,46751.35,45.61,202498.78,0,0,0,0,0,0,0,0,0,0,1164.67,2066.67,0,0
"KS115","20115",110.18,20396.77,36.38,53340.69,73.03,46143.24,40.4,121845,0,0,0,0,61.54,402.41,0,0,0,0,1387,1800,0,0
"KS117","20117",141.26,73075.26,46.09,125596.85,104.93,25297.3,41.71,74331.87,0,0,0,0,0,0,0,0,0,0,916.5,2100,0,0
"KS119","20119",240.44,75192.24,71.72,10290.81,66.36,17935.14,36.92,78060.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS121","20121",133.03,17260.84,36.58,42020.8,68.39,1800,32.61,8025.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS123","20123",136.79,8397.64,42.26,30063.86,89.63,52467.57,47.45,184743.09,0,0,0,0,50.74,704.23,0,0,0,0,1208.25,4025,0,0
"KS125","20125",103.47,31447.22,28.1,42666.01,63.4,2529.73,32.05,29074.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS127","20127",120.22,13738.4,32.46,37700.29,69.95,10572.97,35.1,31757.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS129","20129",154.1,23963.13,0,0,39.36,33210.81,34.61,69294.09,0,0,0,0,0,0,0,0,0,0,1224.5,3500,0,0
"KS131","20131",143.78,87094.75,50.14,90951.14,90.12,4572.97,42.92,26892.83,0,0,0,0,64.77,201.21,0,0,0,0,1122,1400,0,0
"KS133","20133",107.19,25368.6,26.82,45402.06,63.77,1751.35,31.45,28325.13,0,0,0,0,35.63,704.23,0,0,0,0,0,0,0,0
"KS135","20135",94.35,6043.49,30.17,882.07,71.4,43167.57,39.06,121845,0,0,0,0,0,0,0,0,0,0,1842,400,0,0
"KS137","20137",99.78,74208.42,37.07,9261.73,61.75,25881.08,39.53,95199.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS139","20139",113.59,29541.06,33.14,64734.08,67.19,4994.59,31.65,14767.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS141","20141",133.54,9012.53,41.71,16685.81,88.49,45267.57,43.4,117572.77,0,0,0,0,75.57,201.21,0,0,0,0,1146.5,6400,0,0
"KS143","20143",131.56,3188.64,39.2,23742.36,75.55,22054.05,42.65,115399.61,0,0,0,0,61.18,452.72,0,0,0,0,1294.25,3950,0,0
"KS145","20145",185.06,38527.24,57.35,18278.43,88.97,45389.19,40.19,134167.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS147","20147",117.31,32852.68,44.65,9572.08,86.02,40037.84,43.65,98261.3,0,0,0,0,73.41,1307.85,0,0,0,0,0,0,0,0
"KS149","20149",166.35,31227.62,50.28,37561.45,87,3891.89,38.37,9161.84,0,0,0,0,48.58,301.81,0,0,0,0,0,0,0,0
"KS151","20151",184,64458.02,56.46,18964.49,63.57,31694.59,39.2,151627.14,0,0,0,0,0,0,779.45,4723.81,0,0,0,0,0,0
"KS153","20153",119.51,47926.27,45.81,5782.45,61.98,34248.65,43.13,144786.63,0,0,0,0,0,0,0,0,0,0,1407,4300,0,0
"KS155","20155",166.85,32922.96,41.16,53144.67,69.16,51324.32,35.28,221785.55,0,0,0,0,0,0,0,0,0,0,1606.5,2450,0,0
"KS157","20157",176.53,61506.55,50.73,72966.72,100.6,28637.84,43.8,93840.9,0,0,0,0,62.62,402.41,0,0,0,0,1268,2625,0,0
"KS159","20159",141.69,30832.33,40.36,43074.38,86.38,43297.3,42.18,150985.07,0,0,0,0,53.98,201.21,0,0,0,0,1162.5,1550,0,0
"KS161","20161",149.43,11384.25,49.81,31166.45,91.65,9535.14,42.23,23065.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS163","20163",104.09,5938.08,42.18,11662.92,86.82,46629.73,38.22,102681.7,0,0,0,0,64.77,1106.64,0,0,0,0,1413.67,4400,0,0
"KS165","20165",154.16,5516.44,41.34,4769.71,74.24,50010.81,38.54,105225.28,0,0,0,0,0,0,0,0,0,0,1189,800,0,0
"KS167","20167",0,0,23.46,2450.19,76.11,39081.08,37.85,84901.32,0,0,0,0,55.78,452.72,0,0,0,0,0,0,0,0
"KS169","20169",135.33,2925.12,41.46,28446.73,84.4,26805.41,42.28,134760.47,0,0,0,0,47.93,251.51,0,0,0,0,1321,1700,0,0
"KS171","20171",149.97,50526.37,49.16,980.08,83.1,71967.57,49.5,137106.49,0,0,0,0,0,0,0,0,0,0,1231,3300,0,0
"KS173","20173",154.77,34389.91,41.39,48758.83,68.97,43224.32,36.17,168963.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS175","20175",222.88,64124.22,65.17,9147.38,68.51,18875.68,40.8,58650.56,0,0,0,0,0,0,0,0,0,0,1391,2300,0,0
"KS177","20177",150.84,33555.41,43.86,35846.31,73.71,2335.14,34.88,6124.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS179","20179",148.85,128072.76,63.88,8281.65,74.25,29545.95,43.1,91692.44,0,0,0,0,0,0,0,0,0,0,1769.5,4550,0,0
"KS181","20181",163.97,106648.24,62.33,2107.17,69.82,15145.95,42.21,159875.26,0,0,0,0,0,0,0,0,0,0,1575.75,24800,0,0
"KS183","20183",127.88,23611.77,47.17,27899.52,105.23,53221.62,45.75,133303.47,0,0,0,0,64.77,603.62,0,0,0,0,1814,3333.33,0,0
"KS185","20185",164.88,67356.79,54.63,28716.25,69.84,22702.7,36.3,140218.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS187","20187",195.7,65670.23,0,0,49.56,23789.19,42.05,113102.98,0,0,0,0,0,0,0,0,0,0,1570,2900,0,0
"KS189","20189",192.66,121010.31,53.82,5831.46,54.14,28702.7,46.59,86037.29,0,0,0,0,0,0,0,0,0,0,1390,13150,0,0
"KS191","20191",105.98,17234.48,32.78,50277.94,57.5,50667.57,34.29,305921.33,0,0,0,0,0,0,469.57,13777.78,0,0,916.33,2233.33,0,0
"KS193","20193",143.84,149655.39,55.4,12299.97,59.34,39600,40.23,173655.05,0,0,0,0,0,0,0,0,0,0,1614,8925,0,0
"KS195","20195",95.02,13176.21,37.73,833.07,72.68,44529.73,37.5,79147.39,0,0,0,0,0,0,0,0,0,0,1447,3950,0,0
"KS197","20197",139.61,19289.97,42.35,26919.45,76.23,2578.38,35.13,7359.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS199","20199",158.25,55164.4,0,0,48.23,13281.08,39.9,95125.04,0,0,0,0,0,0,0,0,0,0,1412,4700,0,0
"KS201","20201",129.65,41715.88,45.3,82399.97,100.02,47359.46,45.68,85197.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS203","20203",169.74,43929.48,44.69,1666.13,75.9,44124.32,45.3,130661.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KS205","20205",115.8,32536.45,29.24,58216.57,73.5,5027.03,36.72,26308.38,0,0,0,0,0,0,0,0,0,0,826.5,1250,0,0
"KS207","20207",115.94,13966.78,27.12,22884.8,62.76,2359.46,28.95,12940.17,0,0,0,0,0,0,0,0,0,0,868,1100,0,0
"KS209","20209",125.96,1791.96,33.52,4214.33,0,0,31.86,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY0","21000",0,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"KY1","21001",127.52,3794.75,45.41,3062.74,0,0,67.64,592.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY3","21003",146.63,2661.59,32.22,2450.19,0,0,62.51,658.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY5","21005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY7","21007",182.47,28460.61,44.15,39472.6,0,0,57.39,11186.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY9","21009",165.06,11357.89,46.96,9531.25,0,0,75.53,2403.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY11","21011",141.05,1791.96,42.62,2695.21,0,0,48,395.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY13","21013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY15","21015",153.84,1950.08,42.54,2009.16,0,0,49.09,98.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY17","21017",146.78,2477.13,36.8,2842.22,0,0,63.47,1210.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY19","21019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY21","21021",155.14,1423.03,38.5,1274.1,0,0,60,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY23","21023",143.13,1054.1,48.6,686.05,0,0,52.37,197.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY25","21025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY27","21027",155.42,14915.47,45.84,17494.37,0,0,56.99,2370.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY29","21029",120.68,2503.48,35.37,4018.32,0,0,60.22,987.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY31","21031",185.82,15811.45,51.72,13966.1,0,0,63.93,740.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY33","21033",159.28,24744.92,40.46,23154.32,0,0,81.55,9556.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY35","21035",129.06,36339.99,35.54,42363.82,0,0,56.3,13384.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY37","21037",180.92,474.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY39","21039",178.51,23769.88,45.07,27956.69,101.58,1459.46,60.96,6321.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY41","21041",140.39,922.33,46.05,2254.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY43","21043",116.44,685.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY45","21045",151.68,4585.32,43.75,2180.67,0,0,65.19,592.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY47","21047",157.25,81824.26,39.43,62332.89,0,0,76.07,47068.62,0,0,102.99,610.91,0,0,0,0,0,0,0,0,0,0
"KY49","21049",140.83,1739.26,41.43,1372.11,0,0,60,1185.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY51","21051",150.36,685.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY53","21053",168.09,1027.74,44.69,588.05,0,0,70.91,296.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY55","21055",161.56,10804.49,45.98,13427.05,100.59,535.14,68.22,2321.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY57","21057",117.66,1475.74,52.51,1568.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY59","21059",183.35,68542.64,48.55,79018.7,87.79,940.54,73.61,12347.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY61","21061",116.22,1967.65,39.96,3699.79,0,0,53.73,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY63","21063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY65","21065",125.67,632.46,41.4,698.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY67","21067",148.71,2556.18,43.11,2646.21,0,0,57.14,790.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY69","21069",131.95,2266.31,41.51,4238.83,0,0,55.44,543.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY71","21071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY73","21073",146.21,843.28,42.27,722.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY75","21075",180.9,22926.61,44.37,51307.03,71.99,583.78,61.82,14150.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY77","21077",174.27,895.98,50.01,1421.11,0,0,50.18,395.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY79","21079",141.19,808.14,0,0,0,0,55.28,296.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY81","21081",129.92,342.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY83","21083",158.85,62428.88,39.54,68139.85,0,0,60.82,16125.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY85","21085",140.54,8248.31,43.98,10339.81,0,0,48.05,1086.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY87","21087",143.36,4084.63,49.21,3552.78,0,0,59.13,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY89","21089",120.23,948.69,42.46,980.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY91","21091",179.44,7273.27,48.16,12348.97,0,0,78.31,1778.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY93","21093",155.27,26062.54,44.47,26903.11,0,0,70.68,3210.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY95","21095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY97","21097",145.77,2556.18,43.19,2009.16,0,0,59.35,246.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY99","21099",136.64,3056.88,42.58,2817.72,0,0,84,296.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY101","21101",171.96,74498.29,50.57,78259.14,83.82,2772.97,68.09,6741.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY103","21103",140.84,3083.23,39.05,4165.33,0,0,51.61,378.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY105","21105",175.33,43059.85,41.9,47166.2,0,0,58.72,16125.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY107","21107",169.15,29567.42,48.14,37504.28,83.82,2043.24,68.07,4716.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY109","21109",132.83,316.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY111","21111",122.94,1001.39,51.4,1764.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY113","21113",109.21,843.28,43.67,857.57,0,0,53.78,559.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY115","21115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY117","21117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY119","21119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY121","21121",128.13,764.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY123","21123",158.28,16496.61,47.06,19013.49,0,0,68.24,1909.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY125","21125",121.05,553.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY127","21127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY129","21129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY131","21131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY133","21133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY135","21135",125.58,1607.5,44.6,3528.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY137","21137",140.38,6930.69,44.07,4238.83,0,0,55.28,518.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY139","21139",157.77,11068.02,42.86,15975.25,0,0,63.28,889.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY141","21141",157.78,61664.66,37.74,58216.57,0,0,77.63,32745.53,0,0,103.21,3125.82,0,0,0,0,0,0,0,0,0,0
"KY143","21143",158.68,6535.4,43.8,7415.92,0,0,76.37,987.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY145","21145",167.74,13676.91,40.56,22639.78,73.38,1016.76,58.62,4510.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY147","21147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY149","21149",177.04,43586.9,48.31,50620.97,84.75,827.03,66.43,9384.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY151","21151",145.03,1238.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY153","21153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY155","21155",161,9908.51,47.67,8159.14,0,0,64.26,2173.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY157","21157",125.21,9908.51,36.95,16024.26,0,0,53.62,4609.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY159","21159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY161","21161",143.93,4901.55,46.09,4214.33,0,0,57.74,543.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY163","21163",168.82,12622.81,41.33,15166.69,0,0,75.31,3753.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY165","21165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY167","21167",117.75,1686.55,48.04,1078.08,0,0,56.73,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY169","21169",134.73,1844.67,42.08,980.08,0,0,65.46,296.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY171","21171",151.17,2740.65,44.69,294.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY173","21173",130.24,1396.68,39.66,882.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY175","21175",99.62,316.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY177","21177",153.41,14994.53,41.81,16465.29,0,0,56.17,1950.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY179","21179",147.96,12649.16,40.13,14627.65,0,0,56.36,4124.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY181","21181",124.33,825.71,52.51,539.04,0,0,54,355.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY183","21183",181.35,27116.64,50.92,31917.84,0,0,64.12,1333.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY185","21185",168.95,3241.35,42.06,3283.26,0,0,72.12,716.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY187","21187",145.66,755.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY189","21189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY191","21191",150.42,1159.51,37.6,849.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY193","21193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY195","21195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY197","21197",0,0,38.4,1666.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY199","21199",143.36,7088.8,41.52,7203.57,0,0,61.24,938.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY201","21201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY203","21203",125.9,1027.74,38.52,931.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY205","21205",154.44,562.18,42.32,784.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY207","21207",130.74,2925.12,44.91,3381.27,0,0,68.73,395.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY209","21209",139.3,1405.46,44.01,1127.09,0,0,65.46,197.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY211","21211",149.37,13360.68,44.96,19356.52,0,0,62.92,2642.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY213","21213",150.36,37473.14,37.53,38468.02,0,0,71.22,21978.53,0,0,92.76,2589.58,0,0,0,0,0,0,0,0,0,0
"KY215","21215",132.62,3188.64,40.87,4802.38,0,0,56.81,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY217","21217",169.89,8195.6,50.25,6934.04,0,0,68,1185.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY219","21219",168.96,47618.82,39.78,44029.95,0,0,76.05,25929.72,0,0,112.05,1506.91,0,0,0,0,0,0,0,0,0,0
"KY221","21221",158.54,21240.05,39.41,18498.95,0,0,76.21,13409.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY223","21223",138.87,1040.92,36.82,3160.75,0,0,52.11,567.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY225","21225",183.98,84459.51,53.81,58682.1,105.66,1102.7,67.46,12717.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY227","21227",164.66,28355.2,42.2,26633.59,0,0,77.56,11409.08,0,0,110.91,1018.18,0,0,0,0,0,0,0,0,0,0
"KY229","21229",142.95,3294.05,42.31,3397.6,0,0,75.19,1053.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY231","21231",169.16,5006.96,38.68,5978.47,0,0,77.17,1308.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY233","21233",167.39,38079.25,47.8,38492.52,76.92,1362.16,73.1,1876.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY235","21235",132.27,645.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY237","21237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY239","21239",145.35,1317.62,47.66,1502.78,0,0,74.19,296.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA0","22000",0,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"LA1","22001",0,0,40.98,36654.88,96.35,2140.54,51.31,4247.54,0,0,0,0,0,0,0,0,0,0,0,0,6675.04,75501.31
"LA3","22003",0,0,34.64,2352.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6472.92,12070.18
"LA5","22005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA7","22007",0,0,46.93,2450.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA9","22009",166.03,7457.73,41.54,63680.5,93.68,27972.97,61.9,10437.74,0,0,0,0,0,0,1025.41,13613.76,0,0,0,0,6528.12,15616.02
"LA11","22011",0,0,35.19,2719.71,0,0,42.44,1778.04,0,0,0,0,0,0,0,0,0,0,0,0,6974.22,1181.95
"LA13","22013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA15","22015",148.43,1423.03,31.14,4900.38,0,0,53.65,3111.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA17","22017",167.78,18516.97,36.88,5071.9,0,0,0,0,0,0,0,0,0,0,1069.83,20026.98,0,0,0,0,0,0
"LA19","22019",0,0,32.54,3479.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5789.48,11640.38
"LA21","22021",182.57,3109.59,34.67,3871.3,95.76,1654.05,48.11,1679.26,0,0,0,0,0,0,785.96,6396.83,0,0,0,0,0,0
"LA23","22023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6118.89,12141.81
"LA25","22025",156.94,25087.5,36.05,38982.56,87.97,21989.19,57.93,8034.1,0,0,0,0,0,0,1124.54,34477.25,0,0,0,0,6406.31,3402.57
"LA27","22027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LA29","22029",157.67,26642.3,37.35,67037.26,96.01,12989.19,59.62,9153.6,0,0,0,0,0,0,1106.68,28474.07,0,0,0,0,6809.4,11855.28
